Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,s_cfs
2016,1,31,1,0.0
2016,1,31,2,0.0
2016,1,31,3,0.0
2016,1,31,4,0.0
2016,1,31,5,0.0
2016,1,31,6,0.0
2016,1,31,7,0.0
2016,1,31,8,0.0
2016,1,31,9,0.0
2016,1,31,10,0.0
2016,1,31,11,0.0
2016,1,31,12,0.0
2016,1,31,13,0.02794339995936005
2016,1,31,14,0.15246201463816253
2016,1,31,15,0.2609469107324653
2016,1,31,16,0.30542448821322854
2016,1,31,17,0.35702758085081826
2016,1,31,18,0.4164653400466112
2016,1,31,19,0.43629558434639765
2016,1,31,20,0.4268425223930202
2016,1,31,21,0.16471469426574278
2016,1,31,22,0.010260433851963194
2016,1,31,23,0.0
2016,1,31,24,0.0
2016,2,1,1,0.0
2016,2,1,2,0.0
2016,2,1,3,0.0
2016,2,1,4,0.0
2016,2,1,5,0.0
2016,2,1,6,0.0
2016,2,1,7,0.0
2016,2,1,8,0.0
2016,2,1,9,0.0
2016,2,1,10,0.0
2016,2,1,11,0.0
2016,2,1,12,0.0
2016,2,1,13,0.041420398543265666
2016,2,1,14,0.20245932386564736
2016,2,1,15,0.30054227434035546
2016,2,1,16,0.3386672733103056
2016,2,1,17,0.38417538888196434
2016,2,1,18,0.4292273168927096
2016,2,1,19,0.458437385164681
2016,2,1,20,0.4634288803514839
2016,2,1,21,0.1635214034707465
2016,2,1,22,0.007263818021167074
2016,2,1,23,0.0
2016,2,1,24,0.0
2016,2,2,1,0.0
2016,2,2,2,0.0
2016,2,2,3,0.0
2016,2,2,4,0.0
2016,2,2,5,0.0
2016,2,2,6,0.0
2016,2,2,7,0.0
2016,2,2,8,0.0
2016,2,2,9,0.0
2016,2,2,10,0.0
2016,2,2,11,0.0
2016,2,2,12,0.0
2016,2,2,13,0.09073195930386507
2016,2,2,14,0.3369117649455793
2016,2,2,15,0.45152137338626924
2016,2,2,16,0.4819778364555746
2016,2,2,17,0.5065318134236505
2016,2,2,18,0.5901435990222118
2016,2,2,19,0.7175801347554656
2016,2,2,20,0.5749514932887068
2016,2,2,21,0.17351091501863183
2016,2,2,22,0.011759322811491134
2016,2,2,23,0.0
